Stock,Year,"Cost of Revenue, Total",Inventories - Other,"Accounts Receivable - Trade, Net",Total Current Assets,Net Sales,Gross Revenue,Total Current Liabilities,Cash from Operating Activities,Total Liabilities,Total Equity,Net Income Incl Extra Before Distributions,Gross Profit,Operating Income,"Total Assets, Reported","Accounts Receivable - Trade, Net",Accounts Payable,Net Income Before Taxes,Interest Expense - Operating,"Interest Expense, Supplemental","Total Fixed Assets, Net",EBITDA,Cash from Investing Activities
GLT.HN,2017,163530547400.00,25230414400.00,99858712900,1.81894E+11,NULL,2.38394E+11,89555171840,349381990,95440963230,1.06099E+11,34757501640,74859185770,46657365090,2.0154E+11,99858712900,31405064340,47258146050,465907010,465907010,666322616350.00,45667323180.00,11811919590.00
GLT.HN,2018,106006074070.00,24687545740.00,56325497290,1.35347E+11,NULL,1.78149E+11,59550165360,48166905850,66300674910,99242106250,32319067410,72043387970,42729797280,1.65543E+11,56325497290,26337605950,42971516010,115937520,115937520,612620727790.00,40226270540.00,-787787700.00
GLT.HN,2019,107792711040.00,15271202670.00,41246810990,1.13601E+11,NULL,1.6395E+11,52589469470,43967949250,59400165000,88117713650,19489563650,56123643870,26734552510,1.47518E+11,41246810990,18703548090,26584220670,375920760,375920760,604794710470.00,26190767900.00,3329183080.00
GLT.HN,2020,75622251100.00,13655499480.00,29433316720,96018426280,NULL,1.21388E+11,32402934510,14109167500,40311370210,91431023300,14152599750,45737002260,18768476260,1.31742E+11,29433316720,13979161350,18642822100,302122780,302122780,447158906860.00,17143176570.00,-13573046410.00
GLT.HN,2021,83006316010.00,22616151960.00,40586412160,1.28432E+11,NULL,1.36514E+11,50228336630,7277806050,60539748700,99342114120,26865850090,53488732060,24474194020,1.59882E+11,40586412160,11279509960,33656305450,452541560,452541560,417384157120.00,24405114390.00,18392381500.00
GLT.HN,2022,120933500950.00,26045262870.00,68334231720,2.85939E+11,NULL,1.68162E+11,1.40314E+11,2716548020,1.51071E+11,1.48903E+11,58071350440,47185275650,73141854500,2.99973E+11,68334231720,19172397150,73311948980,562874150,562874150,461855072240.00,17229185530.00,-5946674630.00
PGD.HM,2016,3883105323190.00,767321400.00,4.80384E+11,2.03928E+12,NULL,4.70416E+12,1.24703E+12,4.18744E+11,1.44147E+12,1.38467E+12,2.19378E+11,8.21052E+11,2.75546E+11,2.82615E+12,4.80384E+11,9.66115E+11,2.75621E+11,18459056000,18459056000,393579756410.00,442020359910.00,-105664610280.00
PGD.HM,2017,6054023499630.00,25200748710.00,6.0142E+11,2.18999E+12,NULL,6.78587E+12,1.54353E+12,4.67453E+11,1.54397E+12,1.4153E+12,2.08689E+11,7.31842E+11,2.57469E+11,2.95927E+12,6.0142E+11,1.17043E+12,2.63129E+11,2082963060,2082963060,461195525180.00,355754572700.00,-114363514110.00
PGD.HM,2018,7319063940380.00,60380340020.00,6.92046E+11,1.97528E+12,NULL,8.14174E+12,1.27161E+12,-33207790090,1.27205E+12,1.37228E+12,2.43121E+11,8.22676E+11,3.06617E+11,2.64433E+12,6.92046E+11,8.7192E+11,3.06691E+11,NULL,NULL,420728245310.00,404063472290.00,-44205440190.00
PGD.HM,2019,7230973012390.00,43049389980.00,7.59956E+11,2.34567E+12,NULL,7.98247E+12,1.59589E+12,5.28618E+11,1.59634E+12,1.3648E+12,2.33733E+11,7.51498E+11,2.95372E+11,2.96114E+12,7.59956E+11,1.36866E+12,2.95519E+11,NULL,NULL,358620684980.00,360067298170.00,-9405127250.00
PGD.HM,2020,6836403870500.00,468812620.00,7.83539E+11,2.66256E+12,NULL,7.52676E+12,1.94264E+12,5.34508E+11,1.94272E+12,1.32861E+12,2.02914E+11,6.9036E+11,2.56961E+11,3.27133E+12,7.83539E+11,1.67052E+12,2.55291E+11,0,0,329082958460.00,323009839960.00,-31074455860.00
PGD.HM,2021,8304995741160.00,448372650.00,1.188E+12,2.89299E+12,NULL,8.99608E+12,1.95961E+12,-24802260250,1.9597E+12,1.38341E+12,2.5402E+11,6.91084E+11,3.21876E+11,3.34311E+12,1.188E+12,1.73735E+12,3.23246E+11,NULL,NULL,280234654790.00,376620039050.00,-28726365650.00
PGD.HM,2022,10320775860550.00,514062430.00,7.62377E+11,3.19121E+12,NULL,1.12744E+13,2.05647E+12,4.80686E+11,2.05656E+12,1.55522E+12,4.12713E+11,9.53652E+11,5.21433E+11,3.61178E+12,7.62377E+11,1.76959E+12,5.19666E+11,NULL,NULL,121116243630.00,564684342430.00,-156428517180.00
DVP.HM,2016,331889548340.00,1837800000.00,59897283920,6.0732E+11,NULL,6.5212E+11,1.31012E+11,3.13709E+11,1.56259E+11,9.13478E+11,2.86807E+11,3.20231E+11,3.16001E+11,1.06974E+12,59897283920,24345635110,3.16915E+11,2774971860,2774971860,108683275730.00,351238051930.00,26674350760.00
DVP.HM,2017,316926250640.00,0.00,55426770380,7.03589E+11,NULL,6.26664E+11,1.19716E+11,2.71149E+11,1.19716E+11,9.77774E+11,2.87439E+11,3.09738E+11,3.15564E+11,1.09749E+12,55426770380,19284131160,3.16399E+11,1502884540,1502884540,93010799880.00,259492887090.00,-60264648720.00
DVP.HM,2018,321584286530.00,NULL,75460287960,7.06323E+11,NULL,6.38725E+11,1.01798E+11,2.77981E+11,1.01798E+11,1.06601E+12,2.87741E+11,3.1714E+11,3.16377E+11,1.16781E+12,75460287960,15150593020,3.17037E+11,410824900,410824900,77612155650.00,253386211850.00,-4725658940.00
DVP.HM,2019,274561547580.00,NULL,42448437900,8.57627E+11,NULL,5.59892E+11,1.07476E+11,2.70245E+11,1.07476E+11,1.17115E+12,2.47631E+11,2.85331E+11,3.0011E+11,1.27862E+12,42448437900,18230803050,3.02273E+11,0,0,65185012800.00,294310554940.00,-214051344650.00
DVP.HM,2020,268769036000.00,NULL,55702219190,1.03728E+12,NULL,5.18185E+11,1.12808E+11,1.79371E+11,1.12808E+11,1.28333E+12,2.3768E+11,2.49416E+11,2.90313E+11,1.39613E+12,55702219190,9164303630,2.90347E+11,0,0,69994728100.00,260384406540.00,-89467870960.00
DVP.HM,2021,289207385530.00,NULL,55864685290,1.17012E+12,NULL,6.08576E+11,1.26441E+11,2.34598E+11,1.26441E+11,1.37295E+12,2.77127E+11,3.19369E+11,3.3889E+11,1.49939E+12,55864685290,12207301020,3.393E+11,0,0,361511614090.00,312753040060.00,-60823802050.00
DVP.HM,2022,274417319280.00,NULL,56775715460,1.21743E+12,NULL,5.84924E+11,1.14985E+11,1.86429E+11,1.14985E+11,1.38283E+12,2.8338E+11,3.10506E+11,3.4584E+11,1.49782E+12,56775715460,24372939230,3.45056E+11,NULL,NULL,379094515040.00,297022672390.00,57544237460.00
TKC.HN,2016,803429188570.00,130900443330.00,1.40106E+11,5.43886E+11,NULL,8.53878E+11,5.08029E+11,12432433760,5.21727E+11,1.43276E+11,17431872940,50448466660,22659513210,6.65002E+11,1.40106E+11,1.21741E+11,21973887710,9136576200,9136576200,374758673120.00,36381838210.00,-34004299140.00
TKC.HN,2017,1320588893070.00,446966026420.00,2.60895E+11,9.95741E+11,NULL,1.40326E+12,9.38372E+11,-12150841700,9.45057E+11,1.59367E+11,27695240170,82666507730,34735767150,1.10442E+12,2.60895E+11,2.36766E+11,36539507090,15726310520,15726310520,383325513600.00,58779978850.00,-27391809200.00
TKC.HN,2018,1178715243950.00,332598375950.00,2.74808E+11,7.7157E+11,NULL,1.24802E+12,6.91408E+11,-31880694600,6.9442E+11,1.70161E+11,12178884060,69301376190,17459344140,8.64581E+11,2.74808E+11,2.49406E+11,15514298060,18095474350,18095474350,460453773040.00,46399962060.00,4227037880.00
TKC.HN,2019,525261764890.00,382483074830.00,1.68579E+11,5.99986E+11,NULL,5.87601E+11,4.31449E+11,-17536708810,5.15299E+11,1.62299E+11,832174830,62338773470,11520983830,6.77599E+11,1.68579E+11,1.80154E+11,4905306210,16498520860,16498520860,469403099050.00,39836508440.00,3954982160.00
TKC.HN,2020,583054460090.00,377479950670.00,5.5254E+11,1.01004E+12,NULL,6.30378E+11,7.37244E+11,-3.13472E+11,9.09547E+11,1.6568E+11,3458113910,47323854950,10718025890,1.07523E+12,5.5254E+11,2.444E+11,8840727900,17003259300,17003259300,470695735370.00,38573480680.00,1085944020.00
TKC.HN,2021,535770579560.00,374708845840.00,8.00459E+11,1.44941E+12,NULL,6.06556E+11,1.22566E+12,-1.40752E+11,1.35068E+12,1.68717E+11,3233671590,70785233230,3640845100,1.5194E+12,8.00459E+11,4.06844E+11,4091072260,49269558080,49269558080,86562636400.00,63427179960.00,-10059893870.00
LIX.HM,2016,1549219647830.00,8153919660.00,1.05475E+11,4.18998E+11,NULL,1.98605E+12,3.0141E+11,1.19658E+11,3.29343E+11,4.51167E+11,1.57311E+11,4.04084E+11,1.79062E+11,7.8051E+11,1.05475E+11,1.4036E+11,1.98072E+11,4479770920,4479770920,91183714400.00,197545226100.00,-57175593830.00
LIX.HM,2017,1706497041080.00,4228730840.00,1.00731E+11,3.97594E+11,NULL,2.16437E+12,2.30292E+11,1.9863E+11,3.03971E+11,4.72717E+11,1.47745E+11,4.10905E+11,1.86559E+11,7.76688E+11,1.00731E+11,1.31432E+11,1.86947E+11,3960862890,3960862890,89102830140.00,212510010720.00,-66249205140.00
LIX.HM,2018,1862332159560.00,8446239200.00,1.38433E+11,4.05457E+11,NULL,2.33877E+12,2.44271E+11,1.25195E+11,3.07931E+11,4.72284E+11,1.47603E+11,4.46599E+11,1.86822E+11,7.80216E+11,1.38433E+11,1.45315E+11,1.87046E+11,3878767120,3878767120,88286514110.00,217435903570.00,-35079372010.00
LIX.HM,2019,1967393249520.00,6779349070.00,1.47584E+11,5.13373E+11,NULL,2.56774E+12,2.8021E+11,1.65922E+11,3.41503E+11,5.55196E+11,1.78796E+11,5.59092E+11,2.23923E+11,8.96699E+11,1.47584E+11,1.75629E+11,2.24804E+11,3850000000,3850000000,87907454420.00,254680452620.00,-41750064650.00
LIX.HM,2020,2162901192260.00,19736699060.00,1.73711E+11,5.57215E+11,NULL,2.9919E+12,3.72271E+11,1.27811E+11,3.80175E+11,6.37494E+11,2.30108E+11,7.39292E+11,2.93418E+11,1.01767E+12,1.73711E+11,1.97149E+11,2.92401E+11,3850000000,3850000000,70259502150.00,337559628940.00,-112035076030.00
LIX.HM,2021,2079989670660.00,17272451240.00,1.39519E+11,6.98241E+11,NULL,2.65284E+12,4.10203E+11,2.13004E+11,4.18543E+11,7.49101E+11,1.67366E+11,5.33014E+11,2.10582E+11,1.16764E+12,1.39519E+11,2.08073E+11,2.11022E+11,4122229640,4122229640,36129182670.00,262117094730.00,-53647946130.00
LIX.HM,2022,2175164850110.00,27373652900.00,1.84972E+11,7.61512E+11,NULL,2.85822E+12,3.76994E+11,1.64368E+11,3.84068E+11,8.48141E+11,2.132E+11,6.39977E+11,2.62384E+11,1.23221E+12,1.84972E+11,2.05495E+11,2.62787E+11,3850000000,3850000000,41468474290.00,285345859360.00,-14205765430.00
ITD.HM,2017,705520990320.00,-13223221970.00,2.43141E+11,4.78328E+11,NULL,9.18376E+11,2.06655E+11,85042315960,2.8299E+11,2.86341E+11,65131575160,2.12827E+11,1.0288E+11,5.69331E+11,2.43141E+11,72047168280,1.05761E+11,3263338990,3263338990,33421404950.00,113916655400.00,2200395410.00
ITD.HM,2018,259331507640.00,-14284024220.00,1.61923E+11,4.05586E+11,NULL,4.04145E+11,1.35177E+11,83355625600,2.26471E+11,2.76232E+11,33834244730,1.44714E+11,62092865440,5.02704E+11,1.61923E+11,46901728620,63154619700,149666790,149666790,36209698850.00,61945051790.00,-3903892340.00
ITD.HM,2019,312989063600.00,-13076176370.00,1.76324E+11,3.69374E+11,NULL,4.45628E+11,1.27199E+11,21322926740,1.92102E+11,2.72832E+11,34326820900,1.32605E+11,45017667170,4.64935E+11,1.76324E+11,43604560790,57426768390,424722590,424722590,45837444360.00,45763337430.00,-2413708750.00
ITD.HM,2020,288335423610.00,-13430855510.00,1.98472E+11,4.10423E+11,NULL,3.90367E+11,1.77091E+11,-13457789820,2.38123E+11,2.66791E+11,16766835550,1.02003E+11,25961897090,5.04914E+11,1.98472E+11,53492086630,29864055130,1774707160,1774707160,46715433940.00,27087119720.00,-44062500240.00
ITD.HM,2021,438303846850.00,-11046676370.00,2.58881E+11,4.9961E+11,NULL,5.95379E+11,2.43327E+11,6401599290,3.12204E+11,2.81141E+11,35104526680,1.57056E+11,52934067000,5.93345E+11,2.58881E+11,54020325420,62359564660,3756607080,3756607080,60378721060.00,58929463030.00,413723190.00
ITD.HM,2022,267932921270.00,-9447884960.00,2.17861E+11,5.56983E+11,NULL,3.63194E+11,2.27942E+11,44939195860,3.19017E+11,3.08241E+11,27682818640,95217768820,70968461400,6.27258E+11,2.17861E+11,41706988840,73056243890,2718069510,2718069510,236551142930.00,21891341910.00,13577796730.00
DNC.HN,2016,175820890260.00,14496977480.00,18826258960,46832595330,1.96363E+11,NULL,47801493290,6561658320,48097318290,35414459700,9427341490,20542384970,11390655760,83511777990,18826258960,12060824550,12031364790,811703570,811703570,990232575150.00,16639212930.00,-6656628420.00
DNC.HN,2017,197274391080.00,16213468400.00,8101680120,41735653220,2.18401E+11,NULL,43877405650,18313886780,43877405650,39626721860,10497435870,21126939180,12507847310,83504127510,8101680120,6505681360,13146294840,824138740,824138740,1187689418820.00,17689203030.00,-11782960420.00
DNC.HN,2018,260087731680.00,8800850700.00,6680157360,43527247670,2.8662E+11,NULL,25670948660,19885874570,25670948660,51477703960,15671266640,26531941200,15703328750,77148652620,6680157360,7824570800,19655180260,327532370,327532370,1684234885869.99,20567058030.00,-738753980.00
DNC.HN,2019,324913999760.00,7886387180.00,6885766030,46623538230,3.57735E+11,NULL,24010138070,16576051000,24010138070,58823099000,20643082720,32820976360,21451956720,82833237070,6885766030,4436354050,26109630780,537436620,537436620,1503249063070.00,26519521090.00,-21586211490.00
DNC.HN,2020,360416321010.00,7945248320.00,4274487570,51360608820,3.96381E+11,NULL,28451851990,22813966360,28451851990,68746201180,20401359820,35964735660,22578197560,97198053170,4274487570,3604926560,25611721970,905314560,905314560,1631415908980.00,27576310930.00,1792233490.00
DNC.HN,2021,521290448160.00,9336320180.00,6437183500,67148619190,5.67631E+11,NULL,30384996120,33407433930,30384996120,83479057010,26319118740,46340228190,32203200280,1.13864E+11,6437183500,3822015290,33381962780,810626390,810626390,2004633172380.00,37090057970.00,-19704331300.00
DNC.HN,2022,601355946980.00,9821541910.00,9581623510,62006387560,6.58676E+11,NULL,27346133110,-2540844370,27346133110,95038975510,29194415560,57320082050,36811075490,1.22385E+11,9581623510,6207325470,36807829110,795814780,795814780,395222676120.00,45345512540.00,770890710.00
VNG.HM,2016,225378797940.00,1037358810.00,12765828710,1.58619E+11,NULL,2.47568E+11,1.51109E+11,13715507160,2.68658E+11,1.4773E+11,5857551500,22188713460,8489872080,4.16388E+11,12765828710,13098119680,9795258250,11374381460,11374381460,436950933900.00,-2951396810.00,12573605450.00
VNG.HM,2017,665626803940.00,2075007040.00,43735935240,4.94639E+11,NULL,9.25699E+11,2.9545E+11,1.62938E+11,8.21671E+11,7.84576E+11,23905237780,2.6006E+11,56742831070,1.60625E+12,43735935240,53932949350,58850072770,42086395080,42086395080,428646491910.00,145970765700.00,-784476660480.00
VNG.HM,2018,630850945780.00,1875897260.00,50052281790,5.75868E+11,NULL,9.19379E+11,3.97238E+11,1.13466E+11,9.43076E+11,9.06637E+11,46785250900,2.88459E+11,86065171360,1.84971E+12,50052281790,91617881780,90405343360,42459395990,42459395990,418494168410.00,178465778350.00,-230170625420.00
VNG.HM,2019,662029098370.00,2338073030.00,47508228490,3.54753E+11,NULL,9.14823E+11,5.44634E+11,66076029190,1.10299E+12,1.03893E+12,21251029310,2.52794E+11,46337703110,2.14192E+12,47508228490,80380609040,53688858870,54358649480,54358649480,385091333540.00,152241604010.00,-203033766000.00
VNG.HM,2020,351557562980.00,1009918610.00,50669292120,5.87287E+11,NULL,4.60529E+11,4.54647E+11,13056512820,1.04704E+12,1.11777E+12,19779051910,1.08963E+11,21269530050,2.1648E+12,50669292120,41219398470,25082157550,63280058770,63280058770,367903266480.00,37879715150.00,-115982445380.00
VNG.HM,2021,208480241650.00,885493800.00,50661225820,5.94685E+11,NULL,1.82479E+11,5.73317E+11,-1.75041E+11,1.17504E+12,1.11059E+12,1905561140,-26001548300,3310400160,2.28563E+12,50661225820,33925849310,6593973660,65857474790,65857474790,150785936760.00,-68357747190.00,-49990603740.00
VNG.HM,2022,442305606700.00,9677314120.00,40579120110,7.55827E+11,NULL,6.44598E+11,5.92596E+11,1.30424E+11,1.72946E+12,1.11329E+12,2597514630,2.02292E+11,15404416660,2.84275E+12,40579120110,54509400920,14312774680,9476936030,9476936030,143972314690.00,132716088590.00,-399255540830.00
VFG.HM,2016,1699626089370.00,8494113140.00,4.55557E+11,1.10398E+12,NULL,2.42757E+12,6.53888E+11,27642109490,7.31551E+11,7.6938E+11,1.46353E+11,5.90443E+11,1.88322E+11,1.50093E+12,4.55557E+11,3.86155E+11,1.85986E+11,3415277260,3415277260,388745754490.00,200518382000.00,-104482019410.00
VFG.HM,2017,1672527278780.00,13543282150.00,5.08618E+11,1.37804E+12,NULL,2.32576E+12,8.99735E+11,79650564020,9.82281E+11,8.34481E+11,1.4069E+11,5.05473E+11,1.36982E+11,1.81676E+12,5.08618E+11,4.68628E+11,1.7761E+11,8306269470,8306269470,364907636110.00,166467041250.00,1634053140.00
VFG.HM,2018,1730583257390.00,-2558089920.00,6.36599E+11,1.61125E+12,NULL,2.47432E+12,1.09604E+12,-95435498840,1.16292E+12,8.79148E+11,1.30748E+11,5.58382E+11,1.68448E+11,2.04207E+12,6.36599E+11,5.08449E+11,1.65699E+11,14362917970,14362917970,407281167020.00,195956021100.00,-4809136820.00
VFG.HM,2019,1568294834030.00,892206420.00,4.9245E+11,1.86309E+12,NULL,2.27196E+12,1.3223E+12,3.26211E+11,1.37425E+12,9.08904E+11,1.42214E+11,5.01259E+11,1.8152E+11,2.28316E+12,4.9245E+11,7.176E+11,1.78386E+11,13472094120,13472094120,410520784680.00,211660990640.00,-5188986580.00
VFG.HM,2020,1391605665380.00,-14291581850.00,3.79904E+11,1.453E+12,NULL,2.10081E+12,8.33253E+11,-1.00973E+11,8.71923E+11,9.6779E+11,1.63371E+11,4.92166E+11,2.13689E+11,1.83971E+12,3.79904E+11,1.45359E+11,2.0836E+11,12197149850,12197149850,405781970090.00,203902033150.00,46676445630.00
VFG.HM,2021,1567871958910.00,-51085527550.00,1.84778E+11,1.52031E+12,NULL,2.22469E+12,8.4407E+11,7.75982E+11,8.83119E+11,1.00657E+12,1.64594E+11,5.08491E+11,2.03218E+11,1.88969E+12,1.84778E+11,4.00892E+11,2.05287E+11,5494574220,5494574220,115353364770.00,209652736620.00,11863317490.00
VFG.HM,2022,2266659449620.00,1050249601990.00,5.79298E+11,2.38728E+12,NULL,3.25092E+12,1.61486E+12,-83005654270,1.61717E+12,1.1393E+12,NULL,NULL,NULL,2.75647E+12,5.79298E+11,7.01224E+11,2.87681E+11,9626305430,9626305430,95567156310.00,NULL,-503850886750.00
SDG.HN,2016,291210151190.00,NULL,40081106280,87601069530,NULL,3.34933E+11,1.19342E+11,9677708410,1.46163E+11,92223720030,14690746130,43722593350,16160750400,2.38387E+11,40081106280,5300685710,18306346700,7061616520,7061616520,103511745030.00,32508046030.00,-52638864350.00
SDG.HN,2017,197889797070.00,NULL,35277135400,80802284830,NULL,2.31988E+11,89522545550,18155671310,1.16419E+11,1.08356E+11,18143825400,34098596630,18510428080,2.24775E+11,35277135400,9006667990,20547559070,7915016640,7915016640,81534979050.00,17786673470.00,5368351880.00
SDG.HN,2018,770534779700.00,122722582120.00,53079354270,2.74221E+11,NULL,8.55604E+11,3.11928E+11,-98239798440,4.63039E+11,2.0374E+11,42820434970,85069664680,61199334900,6.66779E+11,53079354270,25993112340,62831358150,12933087260,12933087260,77207147060.00,255937999700.00,120078538350.00
SDG.HN,2019,1129719086140.00,107684281450.00,29545775720,2.60278E+11,NULL,1.30832E+12,2.29494E+11,37067868310,3.99957E+11,2.28553E+11,38682029960,1.6301E+11,82668796780,6.2851E+11,29545775720,8653924700,84979292090,14889194270,14889194270,107786095550.00,95287847910.00,20564994110.00
SDG.HN,2020,1433431208170.00,116335664060.00,1.66213E+11,4.27756E+11,NULL,1.74746E+12,3.81447E+11,43047164710,5.67855E+11,2.70013E+11,53224726090,2.28095E+11,89708196550,8.37868E+11,1.66213E+11,31511518680,1.03729E+11,17824457200,17824457200,68931546670.00,156521924240.00,-77469531160.00
SDG.HN,2021,1216055782570.00,160590184910.00,1.78563E+11,4.95143E+11,NULL,1.4765E+12,4.0895E+11,3439783280,6.04552E+11,3.03561E+11,19533339120,1.37452E+11,32377843960,9.08113E+11,1.78563E+11,46389667230,33849448510,19624339060,19624339060,903611020270.00,93368724250.00,-42166193550.00
SDG.HN,2022,1388767064530.00,171593288330.00,2.82158E+11,5.75794E+11,NULL,1.62483E+12,4.59464E+11,37697549060,6.63125E+11,3.20519E+11,34720912420,1.69506E+11,59778698450,9.83644E+11,2.82158E+11,1.15268E+11,64285168740,20099942030,20099942030,1317355783630.00,125721313980.00,-15566330330.00
HGM.HN,2016,59747593620.00,20605751960.00,-488853870,1.33503E+11,NULL,87543607430,24571668110,23145437600,38218861000,2.12099E+11,16885513520,27796013810,9157534020,2.50318E+11,-488853870,1579768500,17490072980,7388890,7388890,1667084631230.00,24258708700.00,-60371844410.00
HGM.HN,2017,51559143540.00,18611599410.00,16616260,1.65804E+11,NULL,1.04251E+11,38260123710,45186060510,51706951600,2.11351E+11,26765461560,52692138980,29632267160,2.63058E+11,16616260,2909681680,29110531350,0,0,2553809525390.00,46343526910.00,-41816776650.00
HGM.HN,2018,65097252820.00,15376626970.00,5284557920,1.45198E+11,NULL,1.12159E+11,22165621610,18935041460,35490641990,2.15138E+11,35203179560,47061642170,41622464630,2.50629E+11,5284557920,2253961460,40064069350,0,0,2680951992510.00,42531141790.00,3140250840.00
HGM.HN,2019,61746831490.00,33053099720.00,-303752080,94684698880,NULL,89233758790,13730829140,1705362060,26948619520,1.51428E+11,6203619930,27486927300,7822250470,1.78376E+11,-303752080,3093317050,7158881780,171835620,171835620,2272758084680.00,26062849640.00,54280767940.00
HGM.HN,2020,54522066160.00,36513686640.00,11965828160,98836865090,NULL,73752849900,14551839470,-5115670010,27762729850,1.5068E+11,11682938880,19230783740,15832627480,1.78442E+11,11965828160,4899020240,13479450310,616440,616440,2653195779470.00,14198394030.00,24774397390.00
HGM.HN,2021,70237854320.00,31624923350.00,-132685670,1.28093E+11,NULL,1.5412E+11,22852717810,67313476990,36050058190,2.02479E+11,1.07411E+11,83882527100,1.29335E+11,2.38529E+11,-132685670,3444701210,1.28064E+11,4369860,4369860,887467540.00,73663818020.00,-44658111240.00
